ISO3,AREA,LON,LAT,UN_2000_E,LON,LAT,UN_2005_E,LON,LAT,UN_2010_E,LON,LAT,UN_2015_E,LON,LAT,UN_2020_E,LON,LAT
REU,2525.185444120032,55.53213370179367,-21.133194505953767,736712.0,55.47370189446371,-21.091141799954208,791601.0,55.474125872050706,-21.091864800686203,830516.0,55.47450852982219,-21.09254202764635,861157.0,55.47484895554765,-21.09317405787515,891863.0,55.475146247573385,-21.093761318514332
SOM,636866.1750802285,45.66992841234981,6.0301791516846,7385418.0,44.99646279839293,4.98650844983246,8466936.0,44.996464268691966,4.986509180140199,9581716.0,44.996463970522036,4.986507690098894,10787106.0,44.99646369278851,4.986507742890007,12422738.0,44.99646292986342,4.9865077916623655
BEN,116156.33454123428,2.337507584370791,9.644165901185485,6949364.0,2.2611427002049576,7.9678745538283255,8182359.0,2.268889927946427,8.00429222371186,9509797.0,2.2775623509995295,8.034833058897338,10879833.0,2.286986828627971,8.059252942389763,12360722.0,2.2969745502426644,8.077378746761791
CAF,624212.866999209,20.440835737161347,6.566403149880646,3726051.0,18.40605198198361,5.462065516099111,4055610.0,18.4066964407855,5.45724510604953,4444975.0,18.40735341272035,5.452325636591231,4900272.0,18.408018390821024,5.447309704021301,5408762.0,18.40869827394466,5.442194436756708
ERI,120534.33867636923,38.81178585618208,15.391506496726105,3535155.0,38.50019181312266,15.596974110454411,4191273.0,38.51482322610393,15.573124173475879,4689664.0,38.52835996127385,15.550322703405982,5227791.0,38.54084251073596,15.528558611746188,5891499.0,38.552319167346276,15.507810352265388
MUS,2037.834512058074,57.85056347637359,-20.11022578925451,1185135.0,57.718249308988376,-20.222512755972417,1222009.0,57.72426464741319,-20.221542671386445,1247944.0,57.73024116614241,-20.22053793060281,1273216.0,57.73617202576172,-20.219506354894392,1291365.0,57.74201863337358,-20.218445151237216
TCD,1277274.457558701,18.595472012357767,15.263580003555168,8343320.0,17.174692739035816,11.214070796446924,10067931.0,17.241717808920114,11.298393036224924,11896384.0,17.316554652690055,11.393189602614848,14037472.0,17.40025114443516,11.500155866669523,16431331.0,17.49391163645193,11.621160544215345
ETH,1138268.8316530893,39.52714565855878,8.602673364883243,66443604.0,38.55268655734066,9.12736503038306,76608431.0,38.54963165295602,9.09683714727118,87561827.0,38.54626915678821,9.066642252325154,99390752.0,38.54257796332808,9.036797139296974,111971077.0,38.53853436969663,9.007316383024984
ZMB,755806.3291694083,27.759267162053916,-13.425284507334888,10585218.0,28.549205950211437,-13.591496025578333,12043586.0,28.55312351349675,-13.598748538071861,13917434.0,28.56171351390857,-13.60144463476181,16211765.0,28.57451444876841,-13.598149778897806,18882332.0,28.591835658592633,-13.58398081858909
CMR,469100.9893533712,12.721733571211933,5.680649157146382,15927714.0,11.763811341823176,6.246919040338964,18126996.0,11.774494493301098,6.237383692646689,20590665.0,11.781089167350633,6.22030498345751,23344183.0,11.78374353933637,6.195777662225286,26332957.0,11.782673207759391,6.164035580512054
GIN,246205.407404646,-10.921323862922725,10.428489161081911,8799163.0,-11.596871600804327,10.09793414824694,9669018.0,-11.590686892535599,10.123388032567837,11012400.0,-11.583255082796338,10.146062894815657,12608591.0,-11.577132712512501,10.165938695591095,14354833.0,-11.57602442226671,10.182746584615963
MRT,1046448.6893322071,-10.32954368424695,20.18467423185915,2711423.0,-12.939226398513737,17.16724056412338,3154089.0,-12.953939111759764,17.16701380750295,3591395.0,-12.963798158257909,17.16901374550418,4067561.0,-12.958303321576567,17.17054483308313,4573162.0,-12.920409382406485,17.167559047542692
GAB,266408.9445867073,11.77859835139555,-0.6220006114666453,1231549.0,10.777051417044708,-0.27141916960001095,1377778.0,10.867040358747207,-0.28940950387788733,1541936.0,10.970679429555524,-0.3150520609845212,1725293.0,11.088237369899659,-0.3488462318419166,1917170.0,11.21939559219316,-0.39101910547216884
NER,1190149.9092366241,9.320109471310802,17.371907939517623,11224530.0,5.75548817071982,13.986432734716086,13485434.0,5.8351284486945945,13.99581360774583,16291990.0,5.914245282520458,14.008178199439472,19899121.0,5.991633364716252,14.024318984013618,24314935.0,6.065561376433947,14.045207010861128
MLI,1257122.2298629687,-3.5642503333889977,17.27009565664695,11046924.0,-6.357487830175263,13.458192940810061,12881380.0,-6.371631428276014,13.449568999267282,15167294.0,-6.388849017601289,13.438697984613235,17599705.0,-6.41090501892049,13.424230802678478,20456898.0,-6.44005339080644,13.404438998651838
BWA,580861.3715308466,23.79081347123852,-22.144327590654985,1736580.0,25.664869152342586,-22.90935278768594,1863999.0,25.646058794962737,-22.917703916400956,2047832.0,25.627941235701453,-22.927153206761457,2262486.0,25.610518243109926,-22.93770473346499,2460223.0,25.593784640157324,-22.94934426624558
SHN,413.45014803307004,-10.013403505104868,-23.57763298561415,5113.0,-7.032096449772049,-15.871340402432555,4273.0,-7.153854022614114,-15.849568133653193,4174.0,-7.2857464510373235,-15.832289575641585,3960.0,-7.426141150906013,-15.805710236745293,4052.0,-7.574722827188154,-15.778338827274334
HMD,362.3585407723321,73.51061831607718,-53.0926055269423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSD,626242.122913595,30.22645062916272,7.297582440538286,6692998.0,30.157237406215657,7.448572054399301,8099910.0,30.361392605475462,7.291519571402201,10056478.0,30.62670342379957,7.0679279599579266,12339810.0,30.97562016803666,6.754201438045793,14122216.0,31.408049782170824,6.34958157205937
LSO,30558.839908389586,28.252712732183447,-29.577383641133203,1856226.0,27.944548824233834,-29.47182546856474,1925845.0,27.948051144960512,-29.46670050857478,2010589.0,27.951401128406303,-29.461671741767006,2135019.0,27.954605717969713,-29.456744284198045,2257685.0,27.957674670536466,-29.451922765014103
TGO,57362.14939085485,0.9781288048920076,8.523162233039464,4874736.0,1.0670310115836665,7.776018674920893,5578218.0,1.0625108222167814,7.780872149612923,6390851.0,1.059088139396414,7.774233169091537,7304579.0,1.057189288156561,7.752637811411889,8293638.0,1.0572241535864702,7.712956489605824
CPV,4114.353282643932,-23.969205375889274,15.94193807960108,438737.0,-23.97927899435652,15.661325769680522,474224.0,-23.982891804936326,15.665283737336807,490380.0,-23.98407990235079,15.669814680548594,520501.0,-23.98195112500251,15.674889033692788,552850.0,-23.975405827162575,15.680477202757166
BDI,27142.17012941191,29.887745016641535,-3.366524130466059,6767071.0,29.827267886440254,-3.247996070259859,7934215.0,29.82720678337835,-3.2522157542747583,9461113.0,29.82847606751838,-3.2546315500348433,11178924.0,29.83132761995152,-3.255080963991568,13126281.0,29.836077559072404,-3.253250909852889
LBR,96547.89875273801,-9.302437652448386,6.4426759618156115,2891970.0,-9.797356148918395,6.531025283282308,3269789.0,-9.815054981508542,6.520288322833272,3957988.0,-9.83320193549434,6.509088303312903,4503434.0,-9.851778955841214,6.497532079556264,5090857.0,-9.870760331671393,6.485730026660781
GHA,239866.2373469748,-1.210224302486056,7.956559426637442,18824994.0,-1.029475711004234,6.929191073712679,21389515.0,-1.0164807722576432,6.913531629107096,24317733.0,-1.00510594824417,6.897473688134777,27409894.0,-0.9955404298742,6.881136524371168,30530454.0,-0.9879609587692477,6.864645176808793
TUN,155253.27613145634,9.57534306503561,34.06259367855205,9699192.0,9.968218966553835,35.745482309280575,10102478.0,9.986041661059943,35.75011616794673,10639194.0,10.003615694056219,35.756532432330786,11253547.0,10.020901908212728,35.76487049232799,11835280.0,10.037862026402376,35.775277174882
DJI,21819.97871442518,42.577040693170446,11.733365289782979,722562.0,42.86755268652361,11.563471093595663,778406.0,42.86401712248228,11.570681987842187,830804.0,42.860003710485465,11.578837396056059,887861.0,42.85549119774944,11.5879681803752,946669.0,42.85047225015101,11.598083348095866
BVT,77.4055392200244,3.382171105121736,-54.42832111009728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MWI,118746.50814284131,34.27120174614618,-13.1953431872206,11193230.0,34.458865856296704,-14.284189389730145,12747846.0,34.44389938072772,-14.258361030949274,14769777.0,34.428524495926844,-14.232923449533232,17215218.0,34.412235465155405,-14.207673445058086,20022259.0,34.393567208783374,-14.182234053734497
COG,343953.02585210954,15.228974044573791,-0.8303877978435362,3109269.0,14.193482950535998,-3.735483485936046,3503087.0,14.230067920862428,-3.5731598420693937,4066079.0,14.398785217828248,-3.2643597654502092,4620330.0,14.704956120332835,-2.731430000045936,5263341.0,15.170354126599586,-1.9077528819281993
UGA,243049.30861945087,32.371335364732296,1.2799029239525166,23757641.0,32.18457140069086,0.9103031837440152,28042404.0,32.1986445167838,0.9160150937808805,33149427.0,32.21189738443844,0.9234010969153278,39032386.0,32.2240833245641,0.9318851766561883,45856370.0,32.23495524394721,0.9410100132070188
GNQ,27201.257946574464,10.329955837943574,1.701262852852604,530896.0,9.984112836943048,2.1178102228581928,625867.0,9.97166566605196,2.128987566380123,728711.0,9.95917471535213,2.140293173936636,845060.0,9.946655997967722,2.1517298055136194,970827.0,9.934110173745026,2.1632904720267083
COD,2343614.0455551846,23.522093166342128,-2.8520516135472893,48048666.0,22.638278296782193,-3.2947532361450156,56089535.0,22.94933960757949,-3.450629280953005,65938709.0,23.251105323839717,-3.6517439358482493,77266807.0,23.542773466382638,-3.898064818078642,90169369.0,23.82339303302094,-4.187198885992179
SYC,496.8231004578487,51.62750567846334,-6.746848789533585,81156.0,55.396822600808356,-4.674832558379213,88744.0,55.408851434433245,-4.668461392766316,93081.0,55.420477642144185,-4.662250396925632,96472.0,55.431623925269214,-4.6562441995379995,98841.0,55.442464355224985,-4.650341588776919
COM,1683.4677202761773,43.68060230776131,-11.89382205527472,547695.0,43.578726325541375,-11.978402835525493,618633.0,43.58091143250817,-11.97740313817882,698695.0,43.583288302747555,-11.976473361495499,788475.0,43.585870970177105,-11.975619497132712,883162.0,43.58866528443225,-11.974843782488863
TZA,947930.8781409417,34.73313562444205,-6.24695104792024,33991626.0,35.04662058058999,-5.495083573316116,39065605.0,35.05848047333911,-5.483812382204181,45648534.0,35.0779955809437,-5.475281647384739,53470413.0,35.10592421636711,-5.469798389682298,62267306.0,35.14293357463828,-5.467649151392914
NAM,827940.2630590956,17.15988215885318,-22.027988849416694,1897917.0,17.063616196839497,-19.698272338903756,2026987.0,17.045489323836474,-19.764134773405644,2193651.0,17.026364339591577,-19.838625806328338,2458857.0,17.005820053752682,-19.9216612764984,2731167.0,16.983473092424305,-20.013221547121773
LBY,1622442.5156795108,18.007055322521747,26.93612344811752,5337264.0,15.736120344407736,31.390731993987192,5801543.0,15.736121622142047,31.390731174498992,6265696.0,15.73612070055548,31.390729902915933,6278438.0,15.736121697065201,31.390730606328304,6700085.0,15.736120854145023,31.39073118145124
BFA,276483.077540532,-1.7495649651266734,12.277380085740727,11607946.0,-1.902368109826137,12.286507571280472,13421932.0,-1.8969120518492923,12.273776777134234,15632065.0,-1.8927848961136209,12.258443933445003,18105567.0,-1.8902943849751366,12.240213062218803,20860547.0,-1.8898530785019534,12.218725579445762
AGO,1255284.6839870547,17.491213117997003,-12.24001621656014,15058643.0,15.642191634766084,-10.827461026951351,17912941.0,15.50906420257075,-10.998639329985167,21219955.0,15.264952796502117,-10.993856078256801,25021969.0,14.898345557023376,-10.757505554202535,29245334.0,14.465019950210852,-10.330907444910881
EGY,1003871.9386048532,29.81130146604981,26.414429969153545,68334898.0,31.21120087217484,29.622963406482988,74942113.0,31.204448384204618,29.63488964459872,82041000.0,31.20174852780321,29.635030340998327,91508080.0,31.205427626516826,29.616677891978284,100517804.0,31.21962271444144,29.567945693736732
MYT,394.04486349563535,45.148317621756775,-12.82118017199991,150330.0,45.16893300017149,-12.801542808539466,178105.0,45.169349577357394,-12.801975505440762,208723.0,45.16969584442665,-12.802295676743272,240016.0,45.16997932012198,-12.802502233488331,273169.0,45.17020207854525,-12.802584914495888
IOT,64.87007127801533,72.12070011040345,-6.682924227861534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNG,1565629.792439562,105.24374079564414,46.70132936967815,2397441.0,105.10772220571856,47.81695640482115,2526454.0,105.33295150687111,47.820121843086454,2712659.0,105.54944978958612,47.82335892298658,2959130.0,105.75228648186481,47.826795112669046,3178902.0,105.93759240102877,47.830492819833815
MMR,672595.6553385158,97.77422769740282,20.989644385498515,47669794.0,96.72768282521912,19.509964643346088,49984703.0,96.81798177457704,19.487988104002227,51733018.0,96.89089286000205,19.478349764493483,53897150.0,96.95215450338533,19.475442903082694,56242422.0,97.00625303209219,19.475560916043584
LBN,10446.300519513907,35.89327828223553,33.91819549495408,3235387.0,35.67200652323445,33.904686880835406,3986876.0,35.655348297809404,33.88455389977033,4337166.0,35.64049994241507,33.86739236850086,5850736.0,35.627258447484266,33.852867377016956,5891496.0,35.615431971248505,33.84065230279156
KWT,17449.792663527216,47.6125747135485,29.352561427027645,1929470.0,47.91132511463644,29.24828758155038,2263603.0,47.91586174772047,29.243021098760803,3059473.0,47.92010989583003,29.237910974442638,3892114.0,47.92407830972146,29.232955519296567,4316619.0,47.92777697449189,29.228152032053227
KAZ,2728513.073304123,65.04121443783349,47.89142847383541,14956763.0,67.85418930533328,47.33283728214088,15451761.0,67.81274616484629,47.1150326598254,16310624.0,67.76362763518745,46.9115660134097,17625229.0,67.70421618341817,46.7254922879357,18616175.0,67.63219173138647,46.55961434177065
ARE,79604.96188955606,54.145126031708266,23.855098479617677,3050128.0,54.96585239701265,24.545575226112234,4481976.0,55.005964156923795,24.578038790084552,8329454.0,55.045540355354646,24.610018979192127,9156964.0,55.084275730294735,24.641268484265286,9822013.0,55.12189118127449,24.67156299637111
OMN,310779.717704984,55.97098378516413,20.546894282184493,2239404.0,57.25261322529455,22.7296529760511,2506886.0,57.265601823797006,22.740083272560984,2943747.0,57.275311442378204,22.743649835487986,4490540.0,57.27919796268692,22.734536385281853,4815879.0,57.27334306745098,22.70318266370423
TWN,36574.265836401166,120.96708218402676,23.745895236256874,21935444.0,120.93622588951607,24.13088145338048,22704063.0,120.94326405409336,24.148956845380688,23200394.0,120.95024184629254,24.16715675276311,23381033.0,120.95715400861586,24.185455720587502,23402450.0,120.96399660102213,24.20383055938797
PAK,877132.4969558121,68.6139117455052,29.79595521753531,138250513.0,70.85838839937581,30.39700877107502,153356361.0,70.88103050262988,30.413537053941326,170043886.0,70.9030320822889,30.43025733802434,188924916.0,70.92443129192044,30.447184745050727,208436570.0,70.94526711714042,30.46433598257978
IDN,1902282.3239803682,120.10351135531059,-2.2207054573616043,211540428.0,111.0842808705375,-5.070593863554224,226254748.0,111.23709861302159,-5.019483242690015,241613148.0,111.43715351882565,-4.961771926297955,257563812.0,111.70461764377893,-4.896693231681939,271857452.0,112.0692378978034,-4.823384416552189
PRK,122815.86629217834,127.18261477908808,40.103222435291364,22840215.0,126.6394339586102,39.62059996400184,23813323.0,126.63622904638528,39.62515623317781,24500499.0,126.63270815307604,39.629726736449,25155318.0,126.62887314686967,39.634311285597946,25762603.0,126.62472769622093,39.638910955006494
TKM,490263.8453920344,59.062221185309184,39.15934059604749,4501419.0,59.98426039678492,38.895180765422566,4747839.0,59.96912303465312,38.8889483789551,5041994.0,59.953574164890014,38.88243659742709,5373501.0,59.93760634951567,38.875639426000156,5685338.0,59.9212141396204,38.86855082277275
IRN,1626357.6017735219,54.02256965078313,32.36416210989024,65850065.0,51.64868124094789,34.143606505771636,70122106.0,51.62033391346168,34.119099806520445,74253374.0,51.59441076476463,34.11239848885989,79109272.0,51.580445428340845,34.10376321943478,83403272.0,51.5807531565511,34.083000871477445
JPN,373128.8655786247,137.8955549446921,37.22920197053342,125714698.0,137.15129475880906,35.58889825699253,126978708.0,137.17028885123483,35.576404605597965,127319734.0,137.18997078700542,35.56426247483989,126573444.0,137.21032586473186,35.552476836662095,125039022.0,137.23133711491812,35.54105315338342
LAO,231027.56137924118,104.10850151098357,18.456614113314156,5349074.0,104.05392599891141,17.99433129848265,5751629.0,104.06178560305278,17.97231693533703,6267762.0,104.07038911204708,17.955022521625985,6809838.0,104.07937672962557,17.940357546604872,7406281.0,104.08854604387123,17.9272198853712
VNM,330215.38529897353,107.10070948770428,16.491706467066976,80285565.0,107.13532556357946,15.90955911370244,84203823.0,107.15348822083729,15.770868715942491,88357772.0,107.16790279570688,15.640526403366815,93447591.0,107.17930511861647,15.513228534828283,98156607.0,107.18809811899028,15.384672423580653
ARM,29683.86751465959,44.93730016108803,40.28685916444681,3076097.0,44.59299709614055,40.28746017097506,3014911.0,44.59182495538728,40.282769140290554,2963487.0,44.5905581302072,40.27837226153915,3017710.0,44.589196037920345,40.27428080209129,3038110.0,44.58774692196247,40.27048856601714
BTN,40149.60813048502,91.00458494733638,27.417324536521534,564190.0,90.9578484154533,27.21335143463727,651155.0,90.95454539831967,27.21374149676096,720243.0,90.95122860111448,27.214136943873335,774832.0,90.9479005781963,27.214545894920768,817335.0,90.94455443579302,27.2149654163112
CYP,9289.383773928135,33.2240375391413,35.04967220583956,943283.0,33.321176014277896,35.0282295393363,1032581.0,33.31885015276252,35.02662508201847,1103693.0,33.31546100209818,35.02422956477666,1165293.0,33.31094183523193,35.02097816804062,1218242.0,33.30510665598992,35.01677973131516
NPL,148211.8783439623,83.50742765510691,28.24661514836937,23740134.0,84.11183975330145,27.711207785577475,25506863.0,84.11368913858404,27.668975141789307,26875912.0,84.12517081998504,27.63691130730823,28513668.0,84.17023698034349,27.60303165410943,30184338.0,84.2800821439777,27.554914481073077
UZB,447430.4566156753,62.977803831091435,41.69024473345085,24518223.0,67.26329567091278,40.53501035680812,25922239.0,67.28283843348149,40.516662150033476,27739761.0,67.3021704740251,40.49850227170011,29893494.0,67.32127860327361,40.48053976697262,31767437.0,67.3401495212996,40.462782225696344
BRN,5808.4200570723615,114.7577129931675,4.527464683035782,330558.0,114.79799491830383,4.835398676165179,361889.0,114.80196953492992,4.83841593400165,393304.0,114.80587457266249,4.84135325303245,423191.0,114.80970853527195,4.844209227316982,450477.0,114.81346317351557,4.846986918703141
CHN,9400019.343063327,110.91885685136015,35.58740719662283,1269975223.0,115.51511514930003,32.209174019284895,1305600507.0,115.57378108628117,32.18666344050946,1340968758.0,115.63172413119975,32.161591717003056,1376049048.0,115.68920415746628,32.13394998508084,1402848217.0,115.74647871713164,32.103710974421006
SYR,186915.730510299,38.48257886418595,35.0041575003141,16354050.0,37.23815007254398,35.05053164426308,18132837.0,37.24389748164428,35.04843921173832,20720604.0,37.24932764163841,35.045889028697125,18502417.0,37.254435106280006,35.04287809020115,20993587.0,37.25921697775789,35.03940575001824
AFG,645513.0140335197,65.65567081808507,33.75057234031485,19701952.0,67.37859769690304,34.605742397586965,24399957.0,67.35007339176398,34.60897415144009,27962201.0,67.32293104205421,34.60819976203237,32526557.0,67.2970328209083,34.604533568576215,36442712.0,67.27225320625098,34.59888434313361
KGZ,199694.095723456,74.28669352119475,41.441945075821444,4954855.0,73.5924477034475,41.55728905820397,5115468.0,73.58874333508517,41.561147559021805,5464565.0,73.58505186941144,41.56505094779413,5939966.0,73.58138266357231,41.56899970107914,6383565.0,73.57773706347862,41.572995152748575
AZE,86370.72561745442,47.50743510173908,40.27570864549475,8117741.0,48.004196823020685,40.26888004143785,8563392.0,48.02656248561684,40.26882867992935,9099893.0,48.05045856412522,40.26846741006757,9753961.0,48.07689595971659,40.26790053032709,10240569.0,48.10719842043204,40.267257356428466
ISR,22471.040060088657,35.01015724255353,31.459174491754062,6013710.0,34.9826910169514,32.14401350824917,6603677.0,34.982759739505106,32.14006878411528,7420365.0,34.98284393959336,32.13643570774254,8064033.0,34.982940395831,32.13309986120864,8718238.0,34.98304531097199,32.13004500541171
QAT,11275.553792458308,51.18974292995865,25.310846037641912,593449.0,51.446420940025234,25.320716487858945,836917.0,51.446421326074535,25.32071678858572,1765515.0,51.44642090100291,25.320716094242314,2235357.0,51.446421100350115,25.320716399676332,2452182.0,51.446420401003365,25.32071682478046
BGD,140303.37433045811,91.779396421766,23.823880172183824,131280708.0,91.54189520527183,23.9149159809728,142929947.0,91.54093346344679,23.92177016190198,151616810.0,91.53899904097052,23.927870034847412,160995705.0,91.53598763765599,23.93323238577338,170466778.0,91.53178604872024,23.937880427998063
THA,517030.31218211056,101.68490492261346,15.040701740640353,62693316.0,101.86384237428219,14.450046367801546,65863988.0,101.78968634033264,14.369604611614296,66692015.0,101.7109430277538,14.284807229244779,67959351.0,101.6278368847192,14.19547629995727,68581367.0,101.54084263634856,14.101556280658741
IND,3166954.9331181436,76.66961503538683,22.556208537592894,1053481491.0,77.29035622682845,22.227088566035967,1144326391.0,77.3100627304663,22.299434478536508,1230984693.0,77.32823721404073,22.369194936116234,1311050608.0,77.3447033440926,22.43617891100309,1388858472.0,77.35929916079736,22.500220578754583
KHM,182457.29419864403,105.00552996776781,12.70334000045112,12197878.0,104.7684953744588,12.017323150043715,13320075.0,104.75327314413542,12.043082506502621,14363586.0,104.72818347388929,12.084131624802396,15577888.0,104.68447904864433,12.155275285575188,16809181.0,104.60835500165773,12.283488022485907
IRQ,446583.36970491306,43.70482800265878,32.93340312790773,23574760.0,44.6174020664518,33.52379078910619,27017711.0,44.60808714723173,33.537659641958825,30868149.0,44.59584430141306,33.557005101747094,36423398.0,44.580143215995555,33.58293182174837,41972385.0,44.56039234100017,33.61668274314576
MYS,331533.6821025676,110.73700047300711,3.790748677104851,23420739.0,105.32974284095033,3.8568647290436746,25796112.0,105.41971719641491,3.851593523582093,28119498.0,105.51141592162084,3.8446300645606977,30331011.0,105.6037893516597,3.8359931710456445,32374467.0,105.69577958380579,3.8256918803403592
TLS,15008.302857695286,125.859382851477,-8.81996771944841,847185.0,125.69458680633025,-8.788495822561169,989502.0,125.68374802934721,-8.781728201029031,1057120.0,125.67409878810071,-8.7739601688958,1184752.0,125.66553279493716,-8.765286047595527,1314528.0,125.65795365713669,-8.755836000284441
SPR,1.8864258629433954,114.5085360522731,10.838260068911934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHR,668.2074704296263,50.54414409333861,26.066984215175054,666856.0,50.559427082551345,26.172382985247076,867013.0,50.56068002050086,26.171515234446986,1261318.0,50.561849858131005,26.170528967294626,1377238.0,50.562934717520385,26.16942102258341,1486112.0,50.56393359059671,26.16818839929861
